Track,Artist,Track Score,Spotify Streams,Release Date,Album Name
Sorriso no Rosto,Mc IG,-0.21179741864191426,-0.8094799129942831,0.9203667997750261,Sorriso no Rosto
"jealousy, jealousy",Olivia Rodrigo,-0.21179741864191426,0.8121141364622882,0.09154234891531915,SOUR
Shaky Shaky,Daddy Yankee,-0.21179741864191426,-0.1700532918803714,-1.312875510247684,Shaky Shaky
El Amante,Nicky Jam,-0.21179741864191426,0.2524453663542247,-1.1114929600841286,El Amante
ICU,Coco Jones,-0.2143931893480326,-0.734198691013324,0.4807817555747282,ICU
Way down We Go,KALEO,-0.2143931893480326,1.1877657234349044,-1.4969752296136205,Way Down We Go
24K Magic,Bruno Mars,-0.2143931893480326,1.8176797105608657,-1.0919558470085597,"NOW That's What I Call Music, Vol. 61"
Joy (In My Own Time) - Tribe Song,DAMIEN,-0.2143931893480326,-0.8309702676793068,0.6017615711580581,Joy (In My Own Time) [Tribe Song]
PILLOWTALK,ZAYN,-0.2143931893480326,1.6211821709711378,-1.3233954942114516,Mind Of Mine (Deluxe Edition)
Enemy - Radio Edit,Imagine Dragons,-0.21698896005415094,-0.8294571225096125,0.35454194800951444,"NOW That's What I Call Music!, Vol. 82"
When It Comes To You,Fridayy,-0.21698896005415094,-0.7633744259417969,0.6859214428682006,When It Comes To You
Semangat Kerjanya Kawan,Aldo Zee,-0.21698896005415094,-0.8309213397675946,0.45673607794325893,Semangat Kerjanya Kawan
Libaas,Kaka,-0.21698896005415094,-0.6886470819634446,-0.04596887003964582,Libaas
OOOUUU,Young M.A,-0.21698896005415094,-0.24354423744832907,-1.2813155583563804,OOOUUU
Flooded The Face,Lil Uzi Vert,-0.21698896005415094,-0.5986149638694447,0.6701414669225488,Pink Tape
"90-90 Nabbe Nabbe (From ""Jatt Nuu Chudail Takri"")",Gippy Grewal,-0.21698896005415094,-0.8187660487536282,0.8467269120286514,"90-90 Nabbe Nabbe (From ""Jatt Nuu Chudail Takri"")"
"Ranjithame (From ""Varisu"")",Thalapathy Vijay,-0.21698896005415094,-0.6008335554667531,0.4920531669644794,"Ranjithame (From ""Varisu"")"
X SI VOLVEMOS,KAROL G,-0.21698896005415094,0.08145756426159953,0.5596816353029868,X SI VOLVEMOS
IT GIRL,Aliyah's Interlude,-0.2195847307602693,-0.6114484215206023,0.739272790113023,IT GIRL
It's A Wrap - Sped Up,Mariah Carey,-0.2195847307602693,-0.7659644179458446,0.5649416272848707,It's A Wrap
Never Be Lonely,Jax Jones,-0.2195847307602693,-0.7795034018932748,0.8384612103428338,Never Be Lonely
"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Pitbull,-0.2195847307602693,1.3313535309162015,-3.3071638988076675,Greatest Hits
SPIT IN MY FACE!,ThxSoMch,-0.2195847307602693,0.13362728910219054,0.5258674011337331,SPIT IN MY FACE! - Single
Iko Iko (My Bestie),Justin Wellington,-0.2195847307602693,-0.24650609421178205,-0.44798254294077294,Iko Iko (feat. Small Jam)
Beat Of Your Heart,Purple Disco Machine,-0.2195847307602693,-0.7916424758547335,0.827941226379066,Beat Of Your Heart - Single
Low Life,Future,-0.2195847307602693,0.8125025247469609,-1.354955446102755,EVOL
Oi Erro - Ao Vivo,Simone Mendes,-0.2195847307602693,-0.7866202640232632,0.5965015791761742,Oi Erro (Ao Vivo)
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,-0.2195847307602693,1.2570223503435614,-0.8236962559324805,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)"
Been Like This,Meghan Trainor,-0.22218050146638746,-0.7484355338658056,0.86400974282627,Been Like This
Rich Baby Daddy (feat. Sexyy Red & SZA),Drake,-0.22218050146638746,-0.13956434346608174,0.7437813546689235,For All The Dogs
Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer,-0.22218050146638746,1.5710050762909318,-1.5495751494324597,Peace Is The Mission
The Weekend - Funk Wav Remix,SZA,-0.22218050146638746,0.029553042373031184,-0.8499962158419001,The Weekend (Funk Wav Remix)
Un Coco,Bad Bunny,-0.22218050146638746,0.1622441254470317,0.35454194800951444,Un Verano Sin Ti
Tutu,Camilo,-0.22218050146638746,0.2727366268646304,-0.3976369053998841,Tutu
Tadow,Masego,-0.22218050146638746,0.05274858177371523,-0.9025961356607392,Tadow
Heart Like A Truck,Lainey Wilson,-0.22218050146638746,-0.5394149285209884,0.3650619319732823,Heart Like A Truck
Honey Boy (feat. Nile Rodgers & Shenseea),Purple Disco Machine,-0.22218050146638746,-0.7948202101726148,0.9015811141254407,Honey Boy (feat. Nile Rodgers & Shenseea) - Single
Ya Acabo,Marca MP,-0.22477627217250581,-0.1980802257427766,0.02316245315082837,"DEV, Vol. 2"
Love You So,The King Khan & BBQ Show,-0.22477627217250581,-0.8006567164114333,-4.404999368169437,The King Khan & BBQ Show
DOGTOOTH,"Tyler, The Creator",-0.22477627217250581,-0.5683856721789349,0.5987558614541244,DOGTOOTH
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,-0.22477627217250581,0.7339957048327187,0.2230421484624168,Red (Taylor's Version)
"Srivalli (From ""Pushpa The Rise Part - 01"")",Javed Ali,-0.22477627217250581,-0.5980688294118962,0.24708782609388608,"Srivalli (From ""Pushpa The Rise Part - 01"")"
Go Back (feat. Julia Church),John Summit,-0.22477627217250581,-0.8073469740323364,0.9113496706632251,Go Back (feat. Julia Church)
Did It Again,Lil Tecca,-0.22737204287862414,-0.013384703230946229,-0.40965974421561874,Did It Again
"QUï¿½ï¿½TENME EL TELï¿½ï¿½FONO (feat. Yandel, Jay ",The Academy: Segunda Misiï¿½,-0.22737204287862414,-0.7569149515959012,0.8745297267900377,The Academy: Segunda Misiï¿½
"Kalaastar (From ""Honey 3.0"")",Yo Yo Honey Singh,-0.22737204287862414,-0.7730429152585672,0.7505442015027742,"Kalaastar (From ""Honey 3.0"") - Single"
"Tshwala Bam (feat. S.N.E, EeQue)",TitoM,-0.22737204287862414,-0.7740072587289994,0.8489811943066017,"Tshwala Bam (feat. S.N.E, EeQue)"
Firestone,Kygo,-0.22737204287862414,1.22380569592636,-1.6314807388646517,Running Hits - 2015.02
Cheap Thrills,Sia,-0.22737204287862414,0.46804451535555625,-1.3654754300665228,This Is Acting
GOSSIP (feat. Tom Morello),Mï¿½ï¿½ne,-0.22737204287862414,-0.3865255464829068,0.543901659357335,GOSSIP (feat. Tom Morello)
Meridian,Dave,-0.22737204287862414,-0.6788394911620442,0.7114699753516367,Meridian
Ten by Ten,Carrier,-0.22737204287862414,-0.8309777623313362,0.5754616112486385,Lazy Mechanics
ýýýýýýýýýýýý,ANNA ASTI,-0.22737204287862414,-0.7992567358438565,0.6806614508863167,ýýýýýýýýýýýý
LOU LOU,Gabito Ballesteros,-0.22737204287862414,-0.3805232756293758,0.7550527660586748,LOU LOU - Single
Dangerous Woman,Ariana Grande,-0.2299678135847425,1.2504749406045979,-1.3339154781752194,Dangerous Woman
ON,BTS,-0.2299678135847425,0.009481348234632626,-0.25035712990713477,MAP OF THE SOUL : 7
Problem,Ariana Grande,-0.2299678135847425,0.7731362548030712,-1.9350574189619516,The Edge (Mixed By G-Wizard & DJ Nino Brown)
SUPERMODEL,Mï¿½ï¿½ne,-0.2299678135847425,-0.2585584512415685,0.35980193999139837,SUPERMODEL
Don't Call Me Up,Mabel,-0.2299678135847425,1.0566736443385436,-0.5501766728745174,Ivy To Roses (Mixtape)
Bodak Yellow,Cardi B,-0.2299678135847425,0.8302135966668037,-0.9867560073708816,Bodak Yellow
Latch,Disclosure,-0.2299678135847425,1.0588187902033745,-2.209328429445898,Settle
Mourning,Post Malone,-0.2299678135847425,-0.5332295058315187,0.6385815150312454,Mourning
300 Noches,Belinda,-0.2299678135847425,-0.7350690030688891,0.8955696947175734,300 Noches
How Do You Sleep?,Sam Smith,-0.2299678135847425,0.9755244571543491,-0.41341688134553584,How Do You Sleep?
BAIXO,xxanteria,-0.23256358429086085,-0.6416395397071448,0.7310070884272054,BAIXO
Asylum,Olivetheboy,-0.23256358429086085,-0.8220808061136067,0.8542411862884856,Avana (Deluxe)
American Boy (No Rap Version),Estelle,-0.23256358429086085,-0.8085030152851725,0.9158582352191256,American Boy (Remixes 2024) - Single
ceilings,Lizzy McAlpine,-0.23256358429086085,0.17272955969616782,0.33350198008197884,five seconds flat
Love On The Brain,Rihanna,-0.23256358429086085,1.918564224099254,-1.3662268574925063,ANTI (Deluxe)
HIBIKI,Bad Bunny,-0.23515935499697901,-0.5322712639551178,0.7490413466508075,nadie sabe lo que va a pasar maï¿½ï¿
GATITAS SANDUNGUERAS VOL.1,Alvaro Diaz,-0.23515935499697901,-0.7538665432103251,0.9113496706632251,GATITAS SANDUNGUERAS VOL.1
Gangsta's Paradise,Coolio,-0.23515935499697901,2.281574127356954,-0.08729737846873366,Gangsta's Paradise (25th Anniversary - Remastered)
Broccoli (feat. Lil Yachty),DRAM,-0.23515935499697901,0.7460635638119073,-1.3143783650996506,Broccoli (feat. Lil Yachty) - Single
LOST!,RM,-0.23775512570309737,-0.7725607500242884,0.9173610900710925,"Right Place, Wrong Person"
Stay (with Alessia Cara),Zedd,-0.23775512570309737,1.442741954367601,-1.0716673065070075,Stay
YuNg BrAtZ,XXXTENTACION,-0.23775512570309737,-0.009129063354633014,-1.0100502575763675,Revenge
"Saami Saami (From ""Pushpa The Rise Part - 01"")",Sunidhi Chauhan,-0.23775512570309737,-0.7365667670208745,0.24633639866790266,"Saami Saami (From ""Pushpa The Rise Part - 01"")"
Facas - Ao Vivo,Diego & Victor Hugo,-0.23775512570309737,-0.8304650185452953,0.4221704163480218,Diego & Victor Hugo Ao Vivo Em Sï¿½ï¿½o Paulo Vo
Thoda Thoda Pyaar,Stebin Ben,-0.23775512570309737,-0.6027918662502985,0.017902461168944464,Thoda Thoda Pyaar
Black And Yellow,Wiz Khalifa,-0.23775512570309737,0.3521643825620862,-2.8405274672719667,Black And Yellow
SKEU SKEU (SPEED UP),Jogga,-0.23775512570309737,-0.7960724374366884,0.7317585158531889,SKEU SKEU (SPEED UP) (feat. Wilsko & 7ia) - Single
Sahara,Hensonn,-0.23775512570309737,-0.32026617487013814,0.22604785816635045,Sahara
"Leke Prabhu Ka Naam (From ""Tiger 3"")",Pritam,-0.23775512570309737,-0.771947524036144,0.7565556209106415,"Leke Prabhu Ka Naam (From ""Tiger 3"")"
Yeah Glo!,GloRilla,-0.23775512570309737,-0.6647193828549762,0.8377097829168504,Yeah Glo! (Alternate Versions)
The Search,NF,-0.23775512570309737,0.251560085426118,-0.4509882526447066,The Search
Tacos Gucci,Anuel AA,-0.24035089640921573,-0.7717288715101835,0.8429697748987343,Tacos Gucci - Single
wiggy,Young Miko,-0.24035089640921573,-0.5786681285907044,0.6859214428682006,wiggy
Nxde,(G)I-DLE,-0.24035089640921573,-0.3801728583909082,0.47777604587079453,I love
Vaina Loca,Ozuna,-0.24035089640921573,0.6891483163194151,-0.7034678677751341,Vaina Loca
Street Runner,Rod Wave,-0.24035089640921573,-0.5265126928103518,0.03743957424451326,Street Runner
Pure Water (with Migos),Mustard,-0.24035089640921573,0.5191280728750818,-0.5516795277264842,Pure Water (with Migos)
Ay Vamos,J Balvin,-0.24035089640921573,-0.1150648943495971,-1.8892203459769632,Superventas 2015
Samba de Malandro,MC Paulin da Capital,-0.24035089640921573,-0.7485762550125349,0.86400974282627,Samba de Malandro
Entre las de 20,Bizarrap,-0.24035089640921573,-0.6449028430769079,0.8782868639199548,Entre las de 20
We Found Love,Rihanna,-0.24035089640921573,2.24403526346524,-2.7586218778397744,Talk That Talk (Explicit)
Barbie World (with Aqua) [From Barbie The Album],Nicki Minaj,-0.24035089640921573,0.04266643781500935,0.6641300475146815,Barbie World (with Aqua) [From Barbie The Album]
Shut up My Moms Calling,Hotel Ugly,-0.24294666711533405,0.7754290313823015,-0.2586228315929523,Shut up My Moms Calling - Single
Hell N Back,Bakar,-0.24294666711533405,0.12037276574054775,-0.39387976826996707,Hell N Back (Sped Up)
Stand By Me (feat. Morgan Wallen),Lil Durk,-0.24294666711533405,-0.5841877029905067,0.6438415070131293,Almost Healed
Wake Me Up (Remix),Nick White,-0.24294666711533405,3.441860926899865,0.3282419881000949,Dance Essentials 2
Yaad Piya Ki Aane Lagi,Neha Kakkar,-0.24294666711533405,-0.6695541485170526,-0.323245590227526,Yaad Piya Ki Aane Lagi
A-O-K,Tai Verdes,-0.24294666711533405,-0.10674953798863522,0.08027093752556792,A-O-K
Shotgun,George Ezra,-0.24294666711533405,0.8976413613133244,-0.7763563280955253,Staying at Tamara's
Kiss Me,Dermot Kennedy,-0.24294666711533405,-0.5537872769110546,0.44396181170154086,Songs of Sonder
COCO LOCO,Maluma,-0.24294666711533405,-0.5085171603047216,0.6536100635509137,COCO LOCO - Single
Sunny Day,Matteo Rossanese,-0.24294666711533405,-0.8309709437767885,0.09680234089720305,Sunny Day
"High Rated Gabru (From ""High Rated Gabru"")",Guru Randhawa,-0.24294666711533405,-0.7617956733126272,-0.9732303137031801,High Rated Gabru
"I spoke to the devil in miami, he said everything would be fine",XXXTENTACION,-0.24294666711533405,-0.7511245592916388,0.38084190791893396,LOOK AT ME: THE ALBUM
Goosebumps,HVME,-0.2455424378214524,0.08894603668573225,-0.16619725819699224,Goosebumps
Tï¿½ï¿½ï¿½t Bï¿½ï¿½n,Hana Cï¿½ï¿½ï¿½m,-0.2455424378214524,-0.8299445349290172,0.536387385097501,Tï¿½ï¿½ï¿½t Bï¿½ï¿½n
Rolex,Ayo & Teo,-0.2455424378214524,0.08218542963592858,-1.0566387579873393,Rolex
on one tonight,Gunna,-0.2455424378214524,-0.7777522518359115,0.9068411061073246,One of Wun
You & Me - Rivo Remix,Disclosure,-0.2455424378214524,-0.6880360885829184,0.8016412664696465,You & Me (Rivo Remix)
Whiskey On You,Nate Smith,-0.2455424378214524,-0.47091398728358647,0.35454194800951444,Whiskey On You - Single
Nostï¿½ï¿½l,Rvssian,-0.2455424378214524,0.10510179835639635,0.17419936577349482,Nostï¿½ï¿½lgico - Si
NO,Meghan Trainor,-0.2455424378214524,0.3095613367875373,-1.3391754701571033,NO
HP,Maluma,-0.2455424378214524,0.31005055089528616,-0.518616720983214,HP
I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),A$AP Rocky,-0.2455424378214524,-0.47689453757681216,0.7069614107957362,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino)
I'm a Mess,Bebe Rexha,-0.2455424378214524,0.41695482095119674,-0.7132364243129184,I'm a Mess
Un Ratito,Bad Bunny,-0.2455424378214524,0.09897105412205484,0.35454194800951444,Un Verano Sin Ti
Mamaw's House,Thomas Rhett,-0.2455424378214524,-0.723332305551814,0.7377699352610562,Mamaw's House
Sezen Aksu,Lvbel C5,-0.2455424378214524,-0.7443321199378747,0.885801138179789,#1 - EP
hotline (edit),Billie Eilish,-0.2455424378214524,-0.1508547442062113,0.6310672407714112,hotline (edit)
One More Night,Maroon 5,-0.2455424378214524,0.8145806552350331,-2.484350867355828,Overexposed Track By Track
Can We Kiss Forever?,Kina,-0.24813820852757057,0.34723662563511454,-0.6553765125121955,Can We Kiss Forever?
Sigue,Beny Jr,-0.24813820852757057,-0.37939780921348043,0.3282419881000949,Capï¿½ï¿½tu
Desconocidos,Mau y Ricky,-0.24813820852757057,0.575080368097729,-0.6238165606208921,Desconocidos
After Party,Don Toliver,-0.24813820852757057,0.48167164644086996,-0.23457715396148304,Heaven Or Hell
Fluxxwave,Clovis Reyes,-0.24813820852757057,-0.6662780568748676,0.6295643859194444,Fluxxwave
We Can't Stop,Miley Cyrus,-0.24813820852757057,0.9723015636109928,-2.209328429445898,NOW: The Hits Of Summer 2014
Buy Dirt,Jordan Davis,-0.24813820852757057,0.018327992769705273,0.09154234891531915,Buy Dirt
Las Morras,Peso Pluma,-0.24813820852757057,-0.3597352339201759,0.6047672808619917,Las Morras
Mamichula - con Nicki Nicole,Trueno,-0.2507339792336889,0.12666684509645318,-0.13538873373167223,Atrevido
Fighting My Demons,Ken Carson,-0.2507339792336889,-0.6505250338436666,0.7490413466508075,A Great Chaos
FAKE LOVE,BTS,-0.2507339792336889,0.6553239319922243,-0.6606365044940794,Love Yourself ï¿½ï¿½ï¿½ 'A
The Sound Of Silence,Disturbed,-0.2507339792336889,0.6139866075702232,-1.660786408478005,The Sound of Silence (CYRIL Remix)
Higher Power,Coldplay,-0.2507339792336889,-0.18162416534559275,0.08102236495155134,Higher Power
The Perfect Girl,Mareux,-0.2507339792336889,-0.0842882293086259,-0.34879412271096216,The Perfect Girl
Yeah! (feat. Lil Jon & Ludacris),USHER,-0.2507339792336889,1.5975251486039193,-4.680021806079367,Kings Of Crunk (Special Edition)
Swear to God (feat. Future),Tee Grizzley,-0.2507339792336889,-0.8165219883412945,0.9068411061073246,Swear to God (feat. Future)
Prohibidox,Feid,-0.2507339792336889,-0.29303087314756926,0.45297894081334183,FELIZ CUMPLEAï¿½ï¿½OS FERXXO TE PIRATEAMOS EL ï¿
LOVE. FEAT. ZACARI.,Kendrick Lamar,-0.2507339792336889,1.6647700660298501,-1.0340959352078367,DAMN.
Joga o Bum Bum Tam Tam,MC Fioti,-0.2507339792336889,-0.4751315483838761,-0.9882588622228484,Bum Bum Tam Tam
Montagem Mysterious Game,LXNGVX,-0.2507339792336889,-0.5724147321005735,0.7753413065602269,Montagem Mysterious Game
soso,Omah Lay,-0.2507339792336889,-0.5195529137576322,0.3913618918827018,Boy Alone
SEDA,Bad Bunny,-0.2507339792336889,-0.573070765832292,0.7490413466508075,nadie sabe lo que va a pasar maï¿½ï¿
Lace It,Juice WRLD,-0.2507339792336889,-0.700628495192918,0.797132701913746,Lace It (with Eminem & benny blanco)
You Say,Lauren Daigle,-0.2533297499398073,0.17662783561812992,-0.6921964563853829,You Say
Watch The World Burn,Falling In Reverse,-0.2533297499398073,-0.5761372895440745,0.5574273530250365,Watch The World Burn
"Hukum - Thalaivar Alappara (From ""Jailer"")",Anirudh Ravichander,-0.2533297499398073,-0.5652721801236907,0.6829157331642669,"Hukum - Thalaivar Alappara (From ""Jailer"")"
With You,AP Dhillon,-0.2533297499398073,-0.533831956980401,0.7017014188138523,With You
HUMO,Chencho Corleone,-0.2533297499398073,-0.7491895107192499,0.8797897187719217,HUMO - Single
I Love It (& Lil Pump),Kanye West,-0.2533297499398073,0.4749441495935635,-0.650867947956295,I Love It - Single
Love Songs - Bonus,Kaash Paige,-0.2533297499398073,0.05702130054108431,-0.5952623184335223,Love Songs
Me Atraiu - Ao Vivo,Gabriela Rocha,-0.2533297499398073,-0.6394233163084331,0.55817878045102,Me Atraiu (Ao Vivo)
LET'S GET FKD UP,Alok,-0.2533297499398073,-0.5979783400791654,0.7753413065602269,LET'S GET FKD UP (feat. Tribbs)
I LOVE YOU HOE (w/ 9lives),Odetari,-0.2533297499398073,-0.5332011784614814,0.6791585960343498,3x3
HAPPY,NF,-0.2533297499398073,-0.5940534084567637,0.6070215631399419,HOPE
BOOMBAYAH,BLACKPINK,-0.2533297499398073,0.16157092924077743,-1.221201364277707,SQUARE ONE
Min Awel Dekika,Elissa,-0.2559255206459256,-0.7860404398510904,0.3530390931575476,Min Awel Dekika
cï¿½ï¿½mo dormi,Rels B,-0.2559255206459256,0.12848241944269892,0.4221704163480218,cï¿½ï¿½mo dormi
my ex's best friend (with blackbear),mgk,-0.2559255206459256,0.4364839059974872,-0.12411732234192101,my ex's best friend (with blackbear)
Parce (feat. Justin Quiles),Maluma,-0.2559255206459256,-0.04421524804045998,-0.11434876580413661,Parce (feat. Justin Quiles)
ýýCuýýl Es Su Nombre?,Lucky Brown,-0.2559255206459256,-0.6758476650775269,0.7272499512972884,El De La Nueva Baby
Borro Cassette,Maluma,-0.2559255206459256,0.5830412134871197,-1.5262808992269736,Borro Cassette
Wild Thoughts,DJ Khaled,-0.2559255206459256,1.3322294672112573,-0.9867560073708816,Wild Thoughts
L'ULTIMA POESIA,Geolier,-0.2559255206459256,-0.7533632889353667,0.8700211622341373,L'ULTIMA POESIA - Single
Where Are ï¿½ï¿½ Now (with Justin Bie,Jack ï¿,-0.2559255206459256,1.21289864060095,-1.6202093274749005,Skrillex and Diplo present Jack ï¿
TKN (feat. Travis Scott),ROSALï¿½,-0.2559255206459256,-0.00036191228116006196,-0.17746866958674348,TKN (feat. Travis Scott)
loml,Taylor Swift,-0.2559255206459256,-0.6159893745341978,0.8903097027356894,THE TORTURED POETS DEPARTMENT
Estï¿½ï¿½ Daï,Ivan Cornejo,-0.2559255206459256,-0.3406504897974017,0.15992224467980992,Alma Vacï¿½
In Your Eyes,The Weeknd,-0.2585212913520439,0.9166822705444272,-0.22931716197959912,After Hours
Take Her Home,Kenny Chesney,-0.2585212913520439,-0.8118641707635388,0.7700813145783431,Take Her Home - Single
Don't Wanna Know (feat. Kendrick Lamar),Maroon 5,-0.2585212913520439,0.9275352900787988,-1.1731100090147686,Don't Wanna Know
Entra Na Defender,Luan Pereira,-0.2585212913520439,-0.7039860844428093,0.8692697348081538,Entra Na Defender
Falling,Harry Styles,-0.2585212913520439,1.445788390183052,-0.3029570497259738,Fine Line
Maps,Maroon 5,-0.2585212913520439,2.283019763078653,-1.9350574189619516,Todo Exitos 2014 (Los Nï¿½ï¿½mero 1 Del A
We're Good,Dua Lipa,-0.2585212913520439,0.12687185494108622,0.017151033742961046,Future Nostalgia (The Moonlight Edition)
Sip (Alcohol),Joeboy,-0.2585212913520439,-0.6161767148311839,0.18622220458922947,Alcohol - Single
Get You (feat. Kali Uchis),Daniel Caesar,-0.2585212913520439,1.0713756013954083,-1.1655957347549344,Get You - Single
Body,Loud Luxury,-0.2585212913520439,1.3752224633528474,-0.8868161597150874,Body
One Thing At A Time,Morgan Wallen,-0.2585212913520439,-0.36741504378904366,0.5123417074660317,One Thing At A Time (Sampler)
Mentiras | CROSSOVER #3,Big One,-0.2585212913520439,-0.6454908528578772,0.6889271525721342,Mentiras | CROSSOVER #3
911,Sech,-0.2585212913520439,-0.17669241684310405,0.012642469187060556,911
Boyz Don't Cry,Rod Wave,-0.2585212913520439,-0.7252894461666411,0.726498523871305,Boyz Don't Cry
"Loser, Baby",Andrew Underberg,-0.2585212913520439,-0.6601572442153467,0.8226812343971821,Hazbin Hotel Original Soundtrack (Part 1)
A Thousand Years,Aldy Santos,-0.2585212913520439,-0.8309576149978634,-1.068661596803074,A Thousand Years
You Make It Easy,Jason Aldean,-0.2585212913520439,0.026131894387627048,-0.8184362639505967,You Make It Easy
Hoy,Valentino Merlo,-0.2585212913520439,-0.8252532765296661,0.9158582352191256,Hoy
Suge,DaBaby,-0.2585212913520439,0.37169465635120164,-0.518616720983214,Baby On Baby
ball w/o you,21 Savage,-0.2611170620581622,0.35229108211571253,-0.571216640802053,i am > i was
Money,Cardi B,-0.2611170620581622,0.247477974141093,-0.6155508589350746,Money
Queen of Kings,Alessandra,-0.2611170620581622,-0.5293456118403284,0.540144522227418,Queen of Kings
Hasta Que Dios Diga,Anuel AA,-0.2611170620581622,0.39076436844947177,-0.17671724216076007,Emmanuel
H.Y.B. (feat. Bas & Central Cee),J. Cole,-0.2611170620581622,-0.7625836612127407,0.880541146197905,Might Delete Later
Hackearam-me,Marï¿½ï¿½lia Mendo,-0.2611170620581622,-0.749401790469222,0.5904901597683068,"Decretos Reais, Vol. 3"
No Type,Rae Sremmurd,-0.2611170620581622,0.25426092026895314,-1.7411891430582305,No Type
MONTERO (Call Me By Your Name),Lil Nas X,-0.2611170620581622,2.702261332839568,0.04795955820828107,MONTERO (Call Me By Your Name)
ýýýýýýýýýýýýýýý,YOASOBI,-0.2637128327642805,0.2613536899252182,-0.301454194874007,ýýýýýýýýýýýýýýý
Sand In My Boots,Morgan Wallen,-0.2637128327642805,-0.12616494950228627,-0.008397498740475068,Dangerous: The Double Album
Fouji Fojan Lofi 2 (feat. Aamin Barodi & Sapna Choudhary),Raj Mawer,-0.2637128327642805,-0.8309044299009092,0.86400974282627,Fouji Fojan 2 Lofi (feat. Aamin Barodi & Sapna Choudhary)
A Cara do Crime (Nï¿½ï¿½s Incom,Mc Poze do Rodo,-0.2637128327642805,-0.5191499187954975,0.09605091347121963,A Cara do Crime (Nï¿½ï¿½s Incom
Overseas,D-Block Europe,-0.2637128327642805,-0.4291230033087676,0.22755071301831728,Overseas
"I Pï¿½ï¿½ï¿½ ME, TU P",Geolier,-0.2637128327642805,-0.6713055233211064,0.836958355490867,"I Pï¿½ï¿½ï¿½ ME, TU P"
Monster (Shawn Mendes &amp; Justin Bieber),Shawn Mendes,-0.2637128327642805,0.29464410954953146,-0.04521744261366241,Monster
Last Friday Night (T.G.I.F.),Katy Perry,-0.2637128327642805,1.2948910847969775,-3.032892888323721,Teenage Dream
Circo Loco,Drake,-0.2637128327642805,-0.4567748869524787,0.49130173953849604,Her Loss
Kiss Me More (feat. SZA),Doja Cat,-0.2637128327642805,2.5566971624004817,0.0592309695980323,Kiss Me More (feat. SZA)
Canï¿½ï¿½n Saï¿½ï,Semicenk,-0.2637128327642805,-0.568618208849609,0.6175415471037098,Canï¿½ï¿½n Saï¿½ï
Limbo,Freddie Dredd,-0.2637128327642805,-0.2920465513680345,0.42743040832990575,Freddie's Inferno
Laad Piya Ke,Raju Punjabi,-0.2637128327642805,-0.7981517640972282,0.3530390931575476,Laad Piya Ke
Coco Cola,Ruchika Jangid,-0.2637128327642805,-0.8003661449445612,-0.10307735441438538,Coco Cola
DUELE EL CORAZON,Enrique Iglesias,-0.2663086034703988,0.3849023766789319,-1.3865153979940585,The RCA-List (Vol. 2)
The Code,Nemo,-0.2663086034703988,-0.7326775404036676,0.8534897588625021,The Code
Jï¿½ï¿½lale,Bb trickz,-0.2663086034703988,-0.7870554999197044,0.9008296866994573,Jï¿½ï¿½lale
A Puro Dolor,Gabito Ballesteros,-0.2663086034703988,-0.561040471126373,0.7866127179499782,A Puro Dolor - Single
Baddie,IVE,-0.2663086034703988,-0.6494422172914389,0.7490413466508075,I'VE MINE
Prisoner (feat. Dua Lipa),Miley Cyrus,-0.2663086034703988,0.6464950182993505,-0.04521744261366241,Prisoner (feat. Dua Lipa)
Why Not,Ghostface Playa,-0.2663086034703988,-0.48192672370354833,0.3282419881000949,Why Not
Got It On Me,Pop Smoke,-0.2663086034703988,0.10045063959587124,-0.15041728225134054,Shoot For The Stars Aim For The Moon
intro (end of the world),Ariana Grande,-0.2663086034703988,-0.4290632708392227,0.8595011782703694,eternal sunshine
All I Want for Christmas Is You,Mariah Carey,-0.2663086034703988,2.5321382129907852,-7.424234765770799,Merry Christmas
La Rompe Corazones,Daddy Yankee,-0.2663086034703988,0.14650712629762933,-1.1024758309723275,La Rompe Corazones
QUE ME FALTE TODO,Luck Ra,-0.2663086034703988,-0.6758055650074157,0.7588099031885918,QUE ME FALTE TODO
How To Fly (Abbey Road Remaster 2024),Sticky Fingers,-0.2663086034703988,-0.47743847843236636,0.8595011782703694,Caress Your Soul (Abbey Road Remaster 2024)
Dj Dayak Full Beat Lagu Malihi Janji,Jeremya Ginting,-0.2663086034703988,-0.8250169451690053,0.5153474171699653,Dj Dayak Full Beat Lagu Malihi Janji
Si Estuviï¿½ï¿½semos Ju,Bad Bunny,-0.2689043741765172,0.8293141529823838,-0.5697137859500861,X 100PRE
360,Charli xcx,-0.2689043741765172,-0.7716557062467162,0.9068411061073246,360
GATA ONLY (Con Cris MJ),FloyyMenor,-0.2689043741765172,0.4102893839089973,0.83320121836095,GATA ONLY (Con Cris MJ)
El Perdï¿½,Nicky Jam,-0.2689043741765172,0.7831537070057591,-2.5159108192471313,Full Circle: The Live Anthology
